ベンダ,GRAPHTEC Corporation
モデル,GL900
バージョン,Ver2.09
測定間隔,2ms
測定点数,5000        
トリガ点,1                    
開始時刻,2015-10-05,14:24:11
終了時刻,2015-10-05,14:24:21
トリガ時刻,2015-10-05,14:24:11
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1, " CH 1",TEMP,TC_K,Off,300.000,-100.000,ﾟC
CH2, " CH 2",DC,1-5V,Off,401.000,1.000,kPa
CH3, " CH 3",DC,10V,Off,114.300,0.000,ml
Logic/Pulse,Off
XY1,On,CH3,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH1
XY4,Off,CH1,CH1

測定値
番号,日付,時間,us,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm,AlarmOut
NO.,Date,Time,us,ﾟC,kPa,ml,,,,,
1656,2015/10/05,14:24:14,310000,+28.3,+162.6,+39.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1657,2015/10/05,14:24:14,312000,+29.0,+162.0,+39.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1658,2015/10/05,14:24:14,314000,+28.8,+161.2,+39.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1659,2015/10/05,14:24:14,316000,+29.1,+160.6,+39.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1660,2015/10/05,14:24:14,318000,+29.2,+160.1,+39.43,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1661,2015/10/05,14:24:14,320000,+29.2,+159.6,+39.52,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1662,2015/10/05,14:24:14,322000,+29.2,+159.2,+39.63,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1663,2015/10/05,14:24:14,324000,+28.9,+158.7,+39.72,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1664,2015/10/05,14:24:14,326000,+29.6,+158.4,+39.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1665,2015/10/05,14:24:14,328000,+28.5,+158.1,+39.95,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1666,2015/10/05,14:24:14,330000,+29.3,+157.8,+40.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1667,2015/10/05,14:24:14,332000,+29.0,+157.4,+40.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1668,2015/10/05,14:24:14,334000,+29.0,+157.1,+40.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1669,2015/10/05,14:24:14,336000,+28.5,+156.9,+40.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1670,2015/10/05,14:24:14,338000,+28.2,+156.5,+40.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1671,2015/10/05,14:24:14,340000,+27.9,+156.3,+40.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1672,2015/10/05,14:24:14,342000,+28.1,+156.5,+40.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1673,2015/10/05,14:24:14,344000,+27.9,+156.4,+40.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1674,2015/10/05,14:24:14,346000,+28.1,+156.0,+40.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1675,2015/10/05,14:24:14,348000,+28.2,+156.0,+40.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1676,2015/10/05,14:24:14,350000,+27.9,+155.9,+40.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1677,2015/10/05,14:24:14,352000,+28.1,+156.1,+40.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1678,2015/10/05,14:24:14,354000,+27.9,+156.2,+40.24,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1679,2015/10/05,14:24:14,356000,+27.9,+156.0,+40.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1680,2015/10/05,14:24:14,358000,+27.7,+156.1,+40.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1681,2015/10/05,14:24:14,360000,+28.0,+156.1,+40.24,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1682,2015/10/05,14:24:14,362000,+27.1,+156.2,+40.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1683,2015/10/05,14:24:14,364000,+27.9,+156.1,+40.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1684,2015/10/05,14:24:14,366000,+27.1,+156.1,+40.24,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1685,2015/10/05,14:24:14,368000,+27.9,+156.1,+40.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1686,2015/10/05,14:24:14,370000,+27.5,+156.0,+40.25,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1687,2015/10/05,14:24:14,372000,+27.9,+156.1,+40.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1688,2015/10/05,14:24:14,374000,+27.5,+155.9,+40.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1689,2015/10/05,14:24:14,376000,+27.6,+155.9,+40.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1690,2015/10/05,14:24:14,378000,+27.0,+156.0,+40.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1691,2015/10/05,14:24:14,380000,+27.2,+156.1,+40.24,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1692,2015/10/05,14:24:14,382000,+27.2,+155.8,+40.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1693,2015/10/05,14:24:14,384000,+27.4,+156.0,+40.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1694,2015/10/05,14:24:14,386000,+27.6,+155.9,+40.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1695,2015/10/05,14:24:14,388000,+27.2,+156.0,+40.24,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1696,2015/10/05,14:24:14,390000,+27.1,+155.9,+40.24,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1697,2015/10/05,14:24:14,392000,+27.4,+156.0,+40.27,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1698,2015/10/05,14:24:14,394000,+27.5,+156.0,+40.25,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1699,2015/10/05,14:24:14,396000,+27.1,+156.0,+40.29,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1700,2015/10/05,14:24:14,398000,+26.7,+155.6,+40.29,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1701,2015/10/05,14:24:14,400000,+26.6,+156.2,+40.28,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1702,2015/10/05,14:24:14,402000,+26.8,+155.7,+40.28,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1703,2015/10/05,14:24:14,404000,+26.7,+156.0,+40.28,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1704,2015/10/05,14:24:14,406000,+27.5,+155.8,+40.28,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1705,2015/10/05,14:24:14,408000,+27.0,+155.9,+40.29,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1706,2015/10/05,14:24:14,410000,+26.8,+155.7,+40.27,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1707,2015/10/05,14:24:14,412000,+27.2,+156.2,+40.27,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1708,2015/10/05,14:24:14,414000,+27.2,+156.1,+40.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1709,2015/10/05,14:24:14,416000,+26.8,+157.5,+39.92,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1710,2015/10/05,14:24:14,418000,+26.8,+158.4,+39.68,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1711,2015/10/05,14:24:14,420000,+26.9,+160.3,+39.48,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1712,2015/10/05,14:24:14,422000,+26.8,+161.4,+39.43,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1713,2015/10/05,14:24:14,424000,+27.2,+162.6,+39.31,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1714,2015/10/05,14:24:14,426000,+27.2,+162.9,+39.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1715,2015/10/05,14:24:14,428000,+27.9,+162.7,+39.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1716,2015/10/05,14:24:14,430000,+27.7,+162.3,+39.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1717,2015/10/05,14:24:14,432000,+28.0,+162.1,+39.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1718,2015/10/05,14:24:14,434000,+28.5,+161.4,+39.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1719,2015/10/05,14:24:14,436000,+28.2,+161.2,+39.21,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1720,2015/10/05,14:24:14,438000,+27.9,+160.4,+39.26,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1721,2015/10/05,14:24:14,440000,+28.4,+159.8,+39.29,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1722,2015/10/05,14:24:14,442000,+27.9,+159.5,+39.27,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1723,2015/10/05,14:24:14,444000,+28.8,+159.5,+39.29,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1724,2015/10/05,14:24:14,446000,+28.2,+159.4,+39.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1725,2015/10/05,14:24:14,448000,+28.2,+159.4,+39.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1726,2015/10/05,14:24:14,450000,+28.2,+159.5,+39.41,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1727,2015/10/05,14:24:14,452000,+28.7,+159.6,+39.43,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1728,2015/10/05,14:24:14,454000,+28.6,+159.6,+39.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1729,2015/10/05,14:24:14,456000,+28.2,+159.5,+39.41,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1730,2015/10/05,14:24:14,458000,+28.2,+159.5,+39.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1731,2015/10/05,14:24:14,460000,+28.1,+159.4,+39.43,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1732,2015/10/05,14:24:14,462000,+28.3,+159.3,+39.45,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1733,2015/10/05,14:24:14,464000,+28.4,+159.4,+39.41,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1734,2015/10/05,14:24:14,466000,+28.4,+159.4,+39.43,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1735,2015/10/05,14:24:14,468000,+28.2,+159.2,+39.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1736,2015/10/05,14:24:14,470000,+28.5,+159.4,+39.41,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1737,2015/10/05,14:24:14,472000,+28.2,+159.2,+39.43,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1738,2015/10/05,14:24:14,474000,+28.3,+159.2,+39.41,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1739,2015/10/05,14:24:14,476000,+28.0,+159.2,+39.42,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1740,2015/10/05,14:24:14,478000,+28.2,+159.4,+39.43,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1741,2015/10/05,14:24:14,480000,+27.9,+159.3,+39.43,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1742,2015/10/05,14:24:14,482000,+28.2,+159.2,+39.46,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1743,2015/10/05,14:24:14,484000,+28.0,+159.2,+39.47,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1744,2015/10/05,14:24:14,486000,+28.2,+159.2,+39.48,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1745,2015/10/05,14:24:14,488000,+28.0,+159.5,+39.50,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1746,2015/10/05,14:24:14,490000,+28.2,+159.1,+39.53,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1747,2015/10/05,14:24:14,492000,+28.3,+159.2,+39.56,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1748,2015/10/05,14:24:14,494000,+28.6,+159.3,+39.55,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1749,2015/10/05,14:24:14,496000,+28.1,+159.1,+39.56,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1750,2015/10/05,14:24:14,498000,+27.7,+159.2,+39.59,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1751,2015/10/05,14:24:14,500000,+27.7,+159.0,+39.58,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1752,2015/10/05,14:24:14,502000,+27.7,+159.2,+39.61,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1753,2015/10/05,14:24:14,504000,+27.3,+158.9,+39.57,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1754,2015/10/05,14:24:14,506000,+27.5,+159.1,+39.59,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1755,2015/10/05,14:24:14,508000,+27.9,+158.8,+39.56,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1756,2015/10/05,14:24:14,510000,+27.9,+159.0,+39.58,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1757,2015/10/05,14:24:14,512000,+28.6,+158.9,+39.57,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1758,2015/10/05,14:24:14,514000,+27.9,+158.9,+39.59,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1759,2015/10/05,14:24:14,516000,+27.9,+158.9,+39.58,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1760,2015/10/05,14:24:14,518000,+27.1,+158.9,+39.59,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1761,2015/10/05,14:24:14,520000,+28.0,+158.8,+39.61,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1762,2015/10/05,14:24:14,522000,+27.2,+158.8,+39.57,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1763,2015/10/05,14:24:14,524000,+27.2,+158.7,+39.58,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1764,2015/10/05,14:24:14,526000,+27.8,+158.9,+39.57,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1765,2015/10/05,14:24:14,528000,+27.8,+158.8,+39.59,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1766,2015/10/05,14:24:14,530000,+27.7,+159.0,+39.56,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1767,2015/10/05,14:24:14,532000,+27.5,+158.7,+39.56,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1768,2015/10/05,14:24:14,534000,+27.6,+158.9,+39.53,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1769,2015/10/05,14:24:14,536000,+27.5,+159.1,+39.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1770,2015/10/05,14:24:14,538000,+27.5,+159.9,+39.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1771,2015/10/05,14:24:14,540000,+27.9,+161.2,+38.92,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1772,2015/10/05,14:24:14,542000,+27.5,+162.7,+38.78,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1773,2015/10/05,14:24:14,544000,+28.2,+164.1,+38.68,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1774,2015/10/05,14:24:14,546000,+28.7,+164.8,+38.59,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1775,2015/10/05,14:24:14,548000,+28.6,+165.2,+38.48,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1776,2015/10/05,14:24:14,550000,+28.7,+165.2,+38.45,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1777,2015/10/05,14:24:14,552000,+29.0,+165.2,+38.41,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1778,2015/10/05,14:24:14,554000,+29.7,+165.0,+38.43,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1779,2015/10/05,14:24:14,556000,+28.9,+165.0,+38.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1780,2015/10/05,14:24:14,558000,+29.2,+165.1,+38.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1781,2015/10/05,14:24:14,560000,+28.8,+164.8,+38.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1782,2015/10/05,14:24:14,562000,+28.8,+164.7,+38.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1783,2015/10/05,14:24:14,564000,+29.3,+164.5,+38.42,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1784,2015/10/05,14:24:14,566000,+29.2,+164.8,+38.44,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1785,2015/10/05,14:24:14,568000,+29.5,+164.6,+38.44,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1786,2015/10/05,14:24:14,570000,+29.5,+164.6,+38.46,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1787,2015/10/05,14:24:14,572000,+30.0,+164.5,+38.49,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1788,2015/10/05,14:24:14,574000,+29.7,+164.4,+38.49,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1789,2015/10/05,14:24:14,576000,+28.9,+164.1,+38.50,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1790,2015/10/05,14:24:14,578000,+29.9,+164.1,+38.52,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1791,2015/10/05,14:24:14,580000,+29.0,+163.4,+38.57,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1792,2015/10/05,14:24:14,582000,+28.4,+163.3,+38.53,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1793,2015/10/05,14:24:14,584000,+29.3,+162.8,+38.55,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1794,2015/10/05,14:24:14,586000,+28.8,+162.7,+38.60,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1795,2015/10/05,14:24:14,588000,+29.2,+162.4,+38.63,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1796,2015/10/05,14:24:14,590000,+29.4,+162.6,+38.68,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1797,2015/10/05,14:24:14,592000,+29.5,+162.4,+38.70,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1798,2015/10/05,14:24:14,594000,+29.0,+162.5,+38.72,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1799,2015/10/05,14:24:14,596000,+29.2,+162.3,+38.75,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1800,2015/10/05,14:24:14,598000,+28.9,+162.4,+38.73,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1801,2015/10/05,14:24:14,600000,+28.7,+162.4,+38.74,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1802,2015/10/05,14:24:14,602000,+28.5,+162.2,+38.73,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1803,2015/10/05,14:24:14,604000,+29.0,+162.2,+38.75,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1804,2015/10/05,14:24:14,606000,+28.7,+162.2,+38.72,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1805,2015/10/05,14:24:14,608000,+28.7,+162.2,+38.72,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1806,2015/10/05,14:24:14,610000,+28.9,+162.4,+38.70,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1807,2015/10/05,14:24:14,612000,+28.7,+162.3,+38.73,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1808,2015/10/05,14:24:14,614000,+28.9,+162.3,+38.73,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1809,2015/10/05,14:24:14,616000,+28.9,+162.2,+38.72,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1810,2015/10/05,14:24:14,618000,+28.5,+162.4,+38.73,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1811,2015/10/05,14:24:14,620000,+28.6,+162.2,+38.73,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1812,2015/10/05,14:24:14,622000,+28.5,+162.3,+38.72,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1813,2015/10/05,14:24:14,624000,+28.8,+162.1,+38.73,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1814,2015/10/05,14:24:14,626000,+28.7,+162.1,+38.73,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1815,2015/10/05,14:24:14,628000,+28.9,+162.1,+38.72,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1816,2015/10/05,14:24:14,630000,+28.7,+162.1,+38.73,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1817,2015/10/05,14:24:14,632000,+28.2,+162.1,+38.73,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1818,2015/10/05,14:24:14,634000,+28.9,+162.0,+38.72,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1819,2015/10/05,14:24:14,636000,+28.1,+162.2,+38.70,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1820,2015/10/05,14:24:14,638000,+28.1,+162.1,+38.75,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1821,2015/10/05,14:24:14,640000,+28.3,+162.2,+38.73,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1822,2015/10/05,14:24:14,642000,+28.1,+161.9,+38.74,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1823,2015/10/05,14:24:14,644000,+27.9,+162.2,+38.73,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1824,2015/10/05,14:24:14,646000,+28.5,+161.9,+38.75,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1825,2015/10/05,14:24:14,648000,+27.9,+162.1,+38.73,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1826,2015/10/05,14:24:14,650000,+28.2,+162.0,+38.75,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1827,2015/10/05,14:24:14,652000,+28.4,+161.9,+38.77,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1828,2015/10/05,14:24:14,654000,+28.7,+162.1,+38.76,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1829,2015/10/05,14:24:14,656000,+27.8,+161.8,+38.77,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1830,2015/10/05,14:24:14,658000,+27.7,+161.9,+38.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1831,2015/10/05,14:24:14,660000,+28.1,+161.9,+38.78,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1832,2015/10/05,14:24:14,662000,+27.8,+161.9,+38.78,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1833,2015/10/05,14:24:14,664000,+27.7,+162.1,+38.72,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1834,2015/10/05,14:24:14,666000,+27.5,+163.4,+38.46,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1835,2015/10/05,14:24:14,668000,+28.3,+166.1,+37.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1836,2015/10/05,14:24:14,670000,+28.1,+169.7,+37.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1837,2015/10/05,14:24:14,672000,+29.2,+173.7,+37.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1838,2015/10/05,14:24:14,674000,+29.3,+176.4,+36.90,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1839,2015/10/05,14:24:14,676000,+29.7,+178.0,+36.74,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1840,2015/10/05,14:24:14,678000,+30.1,+178.3,+36.58,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1841,2015/10/05,14:24:14,680000,+30.5,+178.2,+36.48,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1842,2015/10/05,14:24:14,682000,+31.0,+176.5,+36.44,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1843,2015/10/05,14:24:14,684000,+31.8,+175.5,+36.48,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1844,2015/10/05,14:24:14,686000,+31.0,+174.3,+36.45,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1845,2015/10/05,14:24:14,688000,+31.8,+173.1,+36.54,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1846,2015/10/05,14:24:14,690000,+32.1,+171.8,+36.65,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1847,2015/10/05,14:24:14,692000,+31.8,+171.1,+36.76,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1848,2015/10/05,14:24:14,694000,+31.1,+170.1,+36.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1849,2015/10/05,14:24:14,696000,+31.2,+169.6,+37.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1850,2015/10/05,14:24:14,698000,+31.5,+169.1,+37.27,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1851,2015/10/05,14:24:14,700000,+31.2,+168.4,+37.47,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1852,2015/10/05,14:24:14,702000,+31.1,+167.7,+37.69,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1853,2015/10/05,14:24:14,704000,+31.0,+167.2,+37.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1854,2015/10/05,14:24:14,706000,+31.2,+166.4,+38.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1855,2015/10/05,14:24:14,708000,+31.0,+165.6,+38.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1856,2015/10/05,14:24:14,710000,+30.7,+164.8,+38.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1857,2015/10/05,14:24:14,712000,+30.1,+164.2,+38.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1858,2015/10/05,14:24:14,714000,+30.4,+163.9,+38.23,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1859,2015/10/05,14:24:14,716000,+29.5,+163.4,+38.25,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
1860,2015/10/05,14:24:14,718000,+30.1,+163.1,+38.35,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
